time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
439500,0.18297667270057616,0.0014090563652402466,0.02490603894272425,0.06377621672068301,0.01826861979532879,0.03084305060093584,0.06963325429230593,0.02479664158615691,0.05985514477939091,0.04255723613234608,0.02118529650213219,0.2219518780857257,0.05660478952089676,0.06385586210234351,0.006812999652836993,0.01407999569201479,0.005329544781901063,0.11271320034026644,0.12731396249990468,0.03832352772591463,0.07923443140781217,0.10021195877187239,0.3048380845747545,0.10664400925335116,0.008157552853134575,0.0067159774387377524,0.012355298214124844,0.024613198638604672,0.019246706052584273
439800,0.20275730525111157,0.0011609305621149701,0.028561488936055923,0.08016641748640296,0.017611111467807916,0.04023797647356986,0.09086875873222766,0.03112837791056222,0.07388467264627963,0.04829300009506454,0.04270173785236864,0.25504160844455015,0.05835716521233536,0.07094130905379359,0.007253107708820039,0.015369406875770153,0.007077502805223901,0.1401025135746039,0.165562845337611,0.05951602293570346,0.09253551215170575,0.1240128169432495,0.3485178273598706,0.14031324235885023,0.010097315853009547,0.009435007453838296,0.014846361040945055,0.030135927871299373,0.02464514049884059
440100,0.26962919392698126,0.002445046752470148,0.007136796234206599,0.07479544810926342,0.03601693627556557,0.02889134297698348,0.051466133178344364,0.026774012945807613,0.0657116785114269,0.0476516033215546,0.02250907991711415,0.27073563819240576,0.09779646777405304,0.11419452430799737,0.009326033694414093,0.016749921874705365,0.004537340589138239,0.09001149919570395,0.15620590234842524,0.026491361163451188,0.10230511859563762,0.11351774279945914,0.4166571090874669,0.10534895509299247,0.00866315472525514,0.003410666002260143,0.013874854204708242,0.028197067921119867,0.020095093649132423
440400,0.2107483308841509,0.0013996774282531987,0.02668059283486457,0.0853363097145774,0.017311489684715298,0.04077620701900031,0.09191157380784887,0.03208370418270334,0.07653139903212747,0.049030104562298504,0.036280637208328415,0.2619089162333097,0.06144153186300372,0.08384675487329929,0.007892878208217269,0.01587139971118745,0.006965965822189446,0.13887580068243466,0.16630837924726904,0.055980226167505975,0.09384364153822844,0.12419116050751455,0.3733031355659122,0.13733643213820557,0.010583644143324022,0.009872856939992403,0.015686537665999367,0.03153383464899662,0.025048759749104477
440700,0.1819860957267494,4.71321895076926e-05,0.048766632318660186,0.11617459195981183,0.00494271563789539,0.06322328606472638,0.15245521562673758,0.044788960461858096,0.10519053483621832,0.05928128467841276,0.08686129565085565,0.3027790205063283,0.029073844769520463,0.05772269740686653,0.006831681109659371,0.01700109180806919,0.011782728235345985,0.2203685791169505,0.2366068940603725,0.11812806994024783,0.10430664458797878,0.16473060062428857,0.3881807302330955,0.2200476593724403,0.014642013660719044,0.019270389217673767,0.020151130715994725,0.04094991928057112,0.03669446976263657
441000,0.21198936697694393,0.0011694633649241837,0.03692502848933543,0.09072082332686904,0.01616288931404597,0.04900068945536873,0.11447869819235734,0.03612851571801201,0.08665449734856878,0.05509573332465578,0.042622882203176005,0.2890879319165407,0.05536154687248285,0.07389075124710587,0.008049295763434827,0.017392290831303114,0.008423019787251462,0.16922623060191455,0.18983166360428783,0.06980842591175929,0.10074217030796717,0.14086144282885726,0.38377429728597434,0.16772852029989593,0.011905430117437277,0.012787283709307928,0.017315424069742846,0.03437084267161339,0.028827663686072924
441300,0.1250303119668743,0.0001546948427346706,0.034508434975201396,0.07993381513417575,0.0063133289290249195,0.04217165539530754,0.10299256549534874,0.03030349696336998,0.07180727785414831,0.04142735864525804,0.05077379580492192,0.20848071176742877,0.020485022313607715,0.04075831808894037,0.0050210608950393976,0.012151170880855489,0.007845548492348087,0.15045178708701457,0.15150135270965137,0.07597304319185127,0.06939348892362318,0.1090273688515282,0.271913873259777,0.14328886909435568,0.010088035968905729,0.013356530997036486,0.014044506238413135,0.027988432579775235,0.02454129380793546
441600,0.22642919707055853,0.0021036110062695457,0.018624080143240462,0.0751972367614755,0.024757603658592586,0.03236756325113532,0.06877521130364528,0.027420979074939567,0.06710820881560409,0.046837749360868486,0.012736939840095829,0.2564503426744835,0.07494093027709425,0.09751588497744734,0.008665766836188027,0.01615081196587198,0.005103536450967283,0.10870724461495485,0.1444323396167846,0.030469237409057826,0.0907200179542258,0.10919098288513851,0.3779152381412203,0.11051231001924577,0.00913869304083903,0.006422487726581494,0.014173041093513916,0.028075327017191398,0.02085182803863006
441900,0.14067508272126616,0.00023603147359807508,0.04468001061387383,0.09482086181452587,0.005810963469173203,0.05362487670475957,0.13400533541133086,0.03716414104527388,0.0883699319510356,0.04966294520718151,0.05008124762780142,0.25222423954727446,0.018593512260530076,0.05028912204402758,0.006208138796473861,0.014661000074539743,0.009471269170660435,0.18675174535992767,0.18258950042657318,0.0873481864035881,0.0812160574825711,0.13222948734468787,0.3219193348790199,0.17753135750402294,0.012507847460490495,0.01742510477471626,0.017359533006967354,0.034050681209052414,0.0301755524955567
442200,0.195680319837507,0.0014777919201804934,0.013180154479456974,0.07421920932446824,0.015927281363516954,0.0307107458566378,0.06339455710180886,0.025788175343642195,0.06239568009431906,0.04019697686684509,0.030040164244937273,0.22360648803081773,0.06237054841462708,0.08693070647310464,0.007113023936753393,0.013379486124371454,0.0051550372443216474,0.09869194094620326,0.14398496006224093,0.04059223812564028,0.08038569245921678,0.10062241319702991,0.3366715193497356,0.10762753693757787,0.00846757374916507,0.0065315833692949354,0.012795491774653556,0.02596442845071323,0.01995832911702422
442500,0.14858685272800187,0.0005213613486390045,0.035583683058092674,0.09128360247579792,0.003805809863848708,0.047365781653638805,0.11545263364570957,0.03420679982107089,0.08160344849490997,0.04619790783257827,0.04391530895389195,0.23839998002133456,0.027265150316637232,0.0608096160612277,0.006371094172820335,0.013987157093325209,0.008336959434849689,0.16257693184485333,0.16743637495574148,0.07573608280920752,0.07811621988892625,0.12066994869495318,0.32621065996251986,0.15464003574731322,0.011575783224131442,0.01505281255732882,0.016346191181192182,0.03213585467440083,0.027286388514340842
442800,0.09778553596969175,2.253533539686714e-05,0.03813703637377586,0.07654355771248333,0.011818681884157911,0.043694734548353154,0.11071341353108721,0.0303681238001019,0.0727515903209337,0.040334616780356214,0.043692763205761764,0.19768343467626437,0.0065003352572929884,0.030852518965346576,0.004664827202297772,0.011683484357696727,0.008058607358286451,0.15693156773362915,0.140640436139293,0.07729470433542929,0.06219421599879382,0.10263553990411367,0.25353505428827106,0.14463177200705246,0.010408888278206518,0.015675265485583623,0.014359776140139502,0.027631650956514875,0.02452637412901737
443100,0.1350423511983081,0.0002355772344415641,0.03370667389127391,0.07167501824341116,0.004368156346821195,0.04128883717731213,0.09986465614762352,0.029243268416230705,0.0687210428383267,0.040990354052993894,0.04898857834162129,0.20786382569371398,0.027235951654581925,0.038179894102619016,0.005013629572992784,0.012132838717377581,0.007509161445888424,0.14556080865474286,0.14889483538249237,0.07054120703756439,0.07323386049465341,0.11095660112502514,0.2651143882921616,0.13960452010358892,0.009584611246772567,0.011953176119860132,0.013466525119206096,0.027032964527982983,0.023658184980639874
443400,0.1761505726450423,0.0009666437908677494,0.025412686364248316,0.07401978383563801,0.013135144565886492,0.037505608690494796,0.08502393773435557,0.028533144516650566,0.06828838370459778,0.04326551069759432,0.03895235907975092,0.22978876210617472,0.0483462730288835,0.06449172392109404,0.006455780634816222,0.013683041289951348,0.00655446220692113,0.12811367670126117,0.15408276411126565,0.056116658174296674,0.08175717786090075,0.11130467668264288,0.314609903084758,0.13084126398398155,0.009331796410727122,0.009399926082743093,0.013615106796358134,0.027417903745941885,0.022687292113928947
443700,0.08057478025499165,0.0003190896594631454,0.03771333516772302,0.07170464443964875,0.01376539298995283,0.04172750298776151,0.10613357910143861,0.02862134816993489,0.0680560911477528,0.03721465635301513,0.05048723485834472,0.18056214892958167,2.2637613540155144e-05,0.02044049303945883,0.0037686618424999097,0.010392662791900875,0.007930286509065354,0.15177557844268108,0.1378542290144793,0.08005059894061617,0.05704407022366098,0.09753374104319334,0.2198836881798556,0.14367401059808316,0.009659640580068185,0.015009107774218933,0.01305476334573541,0.02553633609378636,0.02354112002131359
444000,0.1686032008117806,0.0014679353033528741,0.0068796184427597495,0.04281960627337611,0.025763787351287704,0.019285451782032226,0.03571957040791318,0.016708303441241412,0.04111612359888284,0.03054026291199108,0.013655000248974147,0.17191056417701844,0.06083642697322489,0.06420873891594425,0.005705222912631314,0.010642883580679552,0.002978832564089373,0.06063104416558929,0.09891270677280772,0.016913313029299104,0.0651192293638303,0.07403257682770459,0.25148999405429606,0.07012918921215316,0.005355742260825025,0.0022629497785260355,0.008574060209234347,0.01721644089421659,0.012748381119287444
444300,0.06980357687069727,0.0005100061537390843,0.0344586972611296,0.06589523511291873,0.013119571928953633,0.039192939602259,0.09949785903762631,0.02641620775546727,0.062005863590357535,0.03287523896717914,0.05291897731871131,0.15870532070285748,0.00161121877400916,0.013973465117537387,0.00302009720426355,0.008870879448522828,0.007482822832542979,0.14065005358544624,0.12786729178314715,0.07770014148186988,0.05149753265050094,0.09134729077658932,0.19152422015106652,0.1318158323545049,0.008833041582974488,0.01382932080012722,0.01183806675066279,0.0234169845629566,0.0217872685322007
444600,0.12105466001785459,3.2107883981780105e-05,0.02580833201510302,0.07182818903984156,0.004403955154643313,0.03727665341038744,0.08712702816647777,0.026476204188554675,0.06282836700943051,0.03590298765866606,0.05369983360917274,0.18490925675519776,0.02391457675715003,0.036882794136680275,0.004216589150800587,0.01036550295863492,0.00696098967912917,0.12732012300034512,0.14425113846255755,0.07014949068874188,0.06308971584824974,0.09966868738715107,0.24311338830298723,0.12739397617263393,0.008651916812084437,0.010862474208501283,0.012062464085438762,0.02435223305673162,0.021597995022538896
444900,0.16065431791226104,0.000932177244735044,0.020724291298471087,0.06549168712070497,0.013151476870824297,0.03307581787290559,0.07407796315374782,0.024745661236508454,0.059375552237483475,0.03760190023003673,0.03117784116353306,0.20346723808281553,0.045854610839533905,0.06045705130313905,0.005794834305191898,0.011993185288460495,0.00555514136012647,0.10897694348692966,0.13792541798700597,0.045771376623875426,0.07158913038329473,0.09915794381880971,0.2779737678949843,0.1134308484915536,0.008054424593154863,0.007712882310293878,0.011825870733453314,0.02379363801799883,0.01974048896128977
445200,0.1412458823117433,0.0009779305848027775,0.014579613428232108,0.05235893907602218,0.012776272848782355,0.023213343060056957,0.04975832715002326,0.019794823046289878,0.047399258855861603,0.031754556405090284,0.02765091263205477,0.16907115776107418,0.04318989279686747,0.05509257927818112,0.005127355273884859,0.010368162692742544,0.0042483109023905286,0.08266807558377565,0.10520632133032137,0.035801775470709174,0.06287080611525653,0.07639917488774017,0.24526907155198785,0.0862913177162099,0.006458162156967262,0.005384220264396333,0.009643708034310805,0.01972008310173834,0.015373158527296482
445500,0.10185423791779868,0.00013063650133915417,0.027931710894677053,0.06289292771215571,0.0028010766612709403,0.0341661592793443,0.08332680066434506,0.024038461600873973,0.05692814696279669,0.03307140631862637,0.03940048719406519,0.16808598784166406,0.017404739673246183,0.032421600263553785,0.003995148314309915,0.009705514645055757,0.006225213560888676,0.12016251782321774,0.12450059139840164,0.059351138264517544,0.05594314512087806,0.08896438503667525,0.21360344248600427,0.1161493691397979,0.00793231055595811,0.010331066968944924,0.011031588793535718,0.02208263363824159,0.019609342905759775
445800,0.14303253228906243,0.0007368354924892628,0.018377297735156617,0.062285685129168655,0.009176367671813068,0.030257101936484787,0.06779768980575795,0.022901423860879788,0.054459552413874235,0.03359996664033105,0.03302181047828867,0.1808913590318113,0.04016358963666988,0.05485716128473683,0.005097006850860453,0.01057331739868772,0.005215833041489759,0.10002151813497306,0.12546033613660512,0.04531337889447684,0.06436675807511705,0.08995950772585104,0.25325774750532304,0.10170329582237514,0.007461900404166499,0.007264054656687335,0.01089125370095445,0.022106092570595592,0.018182172430421417
446100,0.16061539413119164,0.0010482690226680802,0.019411258597678227,0.057094412563920116,0.01882202805338551,0.028378050036991453,0.0627919887795585,0.022315716670114227,0.05278289430994221,0.03560233255190326,0.02775557316518018,0.19100288398487208,0.04957419496855664,0.05818318887123297,0.005638271591131172,0.011557799280112135,0.004838169798638603,0.09749307906159999,0.12232025628972565,0.03803138161190134,0.07099792313938735,0.09185661929616629,0.26320744689768816,0.09898628432485168,0.007154407559930576,0.005704271412596995,0.010669954704496831,0.021944354015985823,0.0175562700037446
446400,0.12773294822445536,0.00026690084091995914,0.023183876309907703,0.06371342731780061,0.0038020633009452354,0.03371855552956049,0.0777208468699655,0.024288041799074733,0.05739104232419834,0.034265556218286974,0.04595494756033247,0.17892973037161397,0.030369733491099282,0.039357234176350175,0.00434788711091727,0.01018913617228634,0.006145234116750942,0.11463361292175023,0.13334670592412579,0.05916313506443771,0.06338557185427618,0.09504789675812475,0.23535466156456408,0.11586357606908848,0.007854223843835939,0.008953364417067178,0.011125071333452752,0.0225914985225657,0.019732554358547816
446700,0.14116361897727359,0.0005360946879378048,0.018564810998533687,0.060821034328796486,0.01067648926721887,0.031923593063901023,0.07130864479883314,0.023459175133744736,0.05547198848588408,0.03345620721859888,0.03998052562626242,0.1798806056254989,0.03868232310698971,0.04896966954607507,0.004774398340835262,0.010280822232019204,0.005562297423743701,0.10379399399794664,0.12998615695013171,0.050750210715818866,0.06575432911105139,0.09346261236737519,0.24766523558316322,0.10756303444136961,0.007584232776956412,0.007751177159434519,0.010979195516981122,0.02230193888308918,0.01875255871532744
447000,0.15299389790004625,0.0011449567764074686,0.011236236103265185,0.04207187541398838,0.023575936872894943,0.020632318363858815,0.04152343986177698,0.016718844436596214,0.040008949324089826,0.02932277648295667,0.018919737588809937,0.16214212150099172,0.05322180539651811,0.05338110411748431,0.005001271732588464,0.009870339791881122,0.003321545151905525,0.06766918125526189,0.09999303077958643,0.02234781189658719,0.06207883538176162,0.07550053979991844,0.22478028820557938,0.07379886636172017,0.005224317195668959,0.002538607817498928,0.00812405094924884,0.01679690150626101,0.013068993859299383
447300,0.12637218428967145,0.0006981355633115527,0.020719264533134663,0.05219623298116716,0.010825498684802426,0.028299206072553318,0.06557779913300266,0.02058569397896548,0.049261486818075184,0.031549619116468364,0.023929350959932094,0.16722503996845006,0.03440026535157159,0.04351416755535098,0.004650754987260086,0.00998404741208958,0.004760850804430561,0.09590826644591033,0.1112683776624408,0.03863181575110275,0.05836655305658667,0.08262733211110174,0.22020656647080017,0.09559092581601192,0.0067211815030674416,0.00686062952489408,0.009811521474759388,0.01958698409525539,0.01648030184657756
447600,0.13022235986084496,0.0007126229424514463,0.01653426771488853,0.05053002144131824,0.011830206272165356,0.025558643093233968,0.05673310846932367,0.01937592021637613,0.04618463181896715,0.029989764816740205,0.02740295424769812,0.16033894862160736,0.03832633426037546,0.045356593883703056,0.004511673679189698,0.009525647114642766,0.004418038730079843,0.08607238081933133,0.10761740680023024,0.03719532334594078,0.05817960431701863,0.07893517580860987,0.21930498984893632,0.08783003129755684,0.006255502770564192,0.005658986776808206,0.00922693366023708,0.018734728203199325,0.015373142957813002
447900,0.1467707971337191,0.0011688726837704166,0.009938549723969459,0.04404441134891357,0.019963445004812286,0.020018160686113617,0.04040596755785941,0.016662822324782667,0.04021667720209621,0.02849889193328181,0.016500626531232854,0.15797319236484242,0.05028761204599874,0.05693301979052734,0.005046276366044822,0.00966149305907038,0.0032285640474043475,0.06523523162888978,0.09652585777566713,0.02175363833760713,0.05930373912038078,0.0712712959189048,0.22802758506539078,0.07043010239739544,0.005337998666036015,0.0030182192714605094,0.008281597830723797,0.016919798833804123,0.01286103673117367
448200,0.09981996546623861,8.108273034679314e-05,0.02695555596982757,0.06653099391195383,0.005753362375742199,0.03383777126570919,0.08238876447587984,0.024396490087461586,0.05731895731461378,0.03245405988191408,0.043252400244760736,0.1650902284085447,0.01631969633872643,0.03571819844530921,0.0039325901109350525,0.009433056840421727,0.006288523689001124,0.11945299299071621,0.12561856359770474,0.061893515657772014,0.05534459464659136,0.08800997592656046,0.21727355429241157,0.11479096018772594,0.008044316930714501,0.010392646432627828,0.011125778719751622,0.022615831777102358,0.019810552630353584
448500,0.13908211113774627,0.0007725933788265138,0.015074622125304415,0.04717156617762441,0.015945436289037218,0.024172896099912577,0.051712930024045534,0.01880880984235489,0.044738270175322725,0.03035766600116574,0.030013016229410994,0.16256624245403373,0.04345275323534281,0.04433647951104547,0.004558205380156721,0.009709536943972807,0.004258916564594983,0.082269582521171,0.10658363039863161,0.035974841569924365,0.06119219797442099,0.07949833820808294,0.22085586621671638,0.08673705207785076,0.005968660851593199,0.004765814233302024,0.008903819711449046,0.01823269233007352,0.014944385448629305
448800,0.11613988717893164,0.0006976818821229358,0.016737557642585443,0.04154478717765642,0.011153162113217263,0.021984079920116528,0.04957127768570757,0.016647359449621035,0.03996507942108707,0.027503596517874485,0.020302742357024783,0.14335739500580758,0.03474521718725754,0.035032321785713805,0.004066284996547154,0.008830448514267175,0.003830061506214122,0.07766694211680658,0.08813419843694703,0.030461381643590357,0.05141381603814921,0.06899973163471884,0.1900780141950733,0.07545135741206366,0.0054083606585066946,0.004884919818891831,0.008071957003359387,0.016058831740814128,0.013170695330416038
449100,0.10359277674834289,0.0003303166536383628,0.024631517733034514,0.061868483136684915,0.003286956366800098,0.03065716512322325,0.07432900682530175,0.022328836546371633,0.05291858272229888,0.031221550815850208,0.032325756775655634,0.1598627564891686,0.020924839441740062,0.038483899251701814,0.004140974660167274,0.00940552375759296,0.0055334682531906765,0.10820304606871645,0.11345802615883116,0.05102428393279723,0.05263090019578698,0.08187335279637864,0.21302581030515455,0.10168864958852453,0.007415777228843012,0.00904218663578149,0.010458250784665779,0.020986384730726115,0.01796673460115983
449400,0.09334808206450873,0.0001725211539422844,0.026339213678070905,0.06489200719978072,0.007139899027592378,0.03516388381321178,0.08479165416603252,0.02439502776007174,0.05754083849306113,0.031641094227865096,0.049657045420033796,0.16059671611569826,0.012987105197261428,0.027447951799466352,0.003437394232342683,0.00888974492306005,0.006581378819554118,0.12122653431732999,0.12932721077542197,0.06731968855692827,0.05380366499586842,0.08927222444265936,0.20535466200971086,0.11942926001355403,0.008014920728960817,0.010957573309603674,0.010979570774388492,0.022123195120933303,0.02003092373047366
449700,0.14743125876574226,0.0006877097523272369,0.02015917345882201,0.061395884119832544,0.010658615743743383,0.031583477318982034,0.0707773215320131,0.023156958172727116,0.05524143650417557,0.03487131075153371,0.03465251692182392,0.18672646480303712,0.041642109069648825,0.05005663809509997,0.005052026972627743,0.010894235954388876,0.0054294560290486515,0.10457914061898066,0.13044412844489273,0.047002484854203885,0.06622166779450822,0.09437409006602593,0.2510005456595863,0.10671057527179784,0.00747291668145067,0.007242508075989917,0.010905430136787686,0.022059168508626215,0.01858095542976912
450000,0.13674917871578884,0.00096703634898887,0.018256476124506094,0.049907715957012044,0.011808072764615929,0.024255862992930588,0.05443867165011085,0.019390531540622646,0.046849982096766496,0.03226383676013711,0.0203334577947345,0.16810567982023628,0.04124268544316578,0.04713917627935871,0.005056753358090305,0.010546691877230785,0.004272997852034166,0.08743468562073531,0.09863623188727644,0.03306736078833694,0.05997063417144943,0.0768571339833315,0.23322371564959354,0.08389673495778993,0.006410775396645363,0.005741091732900827,0.009637904150864074,0.019079441237217054,0.015091342729689927
450300,0.05084096341259681,0.00028364238808364917,0.008361896867697283,0.02129869123056949,0.003716711520780791,0.011519670258635983,0.026573237604743838,0.008667415846055349,0.020965515394998135,0.0133396707198159,0.010840251168502846,0.06965201554218936,0.013209901521385348,0.01746312465752453,0.0019473587519129865,0.0042190600012759205,0.0020304601825316126,0.04011382673203201,0.04473540743454407,0.017252369401397516,0.024412262487828684,0.033108768891978,0.09389996955939495,0.04068991827095658,0.002881206035091566,0.0031929041601017616,0.004203441958239296,0.008248245327472148,0.0068791442497868616
450600,0.04688889850194755,0.00031074631174732303,0.0011510076479126496,0.010761503685074558,0.007277028065466595,0.004653863963248739,0.007238413775674246,0.004579366355912384,0.011048875318884654,0.008466074172673643,0.010520048674052873,0.04618861700610921,0.01706035457836208,0.014630620791415083,0.0013857384602928846,0.0028249754896947366,0.0009426112563843958,0.016339093678233496,0.02799636063761568,0.008450671122623987,0.019496708928151918,0.0203106675228355,0.06845527355288539,0.020939205122957105,0.001404159209236866,0.0004751191558725054,0.002222030625006255,0.004692587416535332,0.0035030347834421605
450900,0.049464543337094824,0.0003667966382536747,0.0028899997513747167,0.016616494335949028,0.0055295903834391424,0.007944758108514804,0.016063117423207984,0.006349827123472096,0.01566370110381854,0.01011743711207913,0.007269201853617346,0.057119851639058083,0.015765969889841358,0.02052655558831873,0.0017659231738278436,0.003374094691089624,0.0012821246743612846,0.02425343463095686,0.03738152750091217,0.009832636736085476,0.02059720620972172,0.025506375474151355,0.08315239566118038,0.0289921314974535,0.00208106992871393,0.0017055678017285913,0.003154534551612187,0.006268426740902555,0.004967147672161332
451200,0.058495966020892354,0.0005689064676275279,0.003537436077778011,0.016723998168082232,0.007797389600611382,0.0068994893739002805,0.013861221928259226,0.00618930312481325,0.015095312213354362,0.01112316835524041,0.002187131640916107,0.06118558521568929,0.020746295174696172,0.02442714300494231,0.0021549037231380908,0.003920729966623071,0.0010627052230347545,0.023182889479357982,0.032106929954892394,0.005234250859778911,0.02256559672545677,0.025660407687603026,0.09242084244186088,0.023216502047034737,0.002050277973346226,0.0010416508877497677,0.003276836887913248,0.006517615188954551,0.004593380158965488
451500,0.04100095257962977,0.0004471429467685084,0.0036690972330717386,0.012258969340891213,0.005097952411148299,0.005477997767776799,0.012057439107778123,0.004603504249537593,0.01138772114153852,0.008355516300824206,0.0017838718530356346,0.04538801851194307,0.014093089263532477,0.017541053760197656,0.0016486202970682484,0.0029829964323582203,0.0007719262326872922,0.018540686672572804,0.021648849475063514,0.0025333215338676496,0.015570136785100885,0.018621423341514287,0.06685652457873914,0.016855193194658113,0.0015779951160510564,0.0010495638481273772,0.0025221471579968124,0.004805627537564305,0.0034062801012382238
451800,0.03760478655549093,0.0002801921154826914,0.004372239065375538,0.01077986649060847,0.00541031294100236,0.005920032466278258,0.012875733308383985,0.004787215409990608,0.011592396425271545,0.008415052658243383,0.0048461944690600944,0.04398102030491913,0.012077709089801658,0.011673408324305967,0.0013387273913707531,0.002793322042066393,0.0010323808711518723,0.02136946828719033,0.024500376613019625,0.007474599145062655,0.01659390021381313,0.019851804033223175,0.060302226038203344,0.021377503177731683,0.0015671889844952602,0.0012586918070525144,0.0024037238466547706,0.00473363257783177,0.003694452145552418
452100,0.04082940357717746,5.252465057736799e-05,0.009504524098012723,0.021273550850068546,0.0015043667151033446,0.011891693850508034,0.028104838368307128,0.008932295648413913,0.02101664302139028,0.012611645316624731,0.018348969731526665,0.06363161964000597,0.007976625571963325,0.01164999427474811,0.0014969708065137866,0.003707717909392727,0.0023242631049882334,0.04342630988178797,0.04615601848663431,0.02342201811647726,0.02347200853101583,0.03280700487026422,0.08289686945848018,0.044522557114277106,0.00290891668379345,0.003648305795422857,0.00405542928471192,0.00826895747972145,0.007234321111170061
452400,0.0316923944901788,9.721326001965735e-05,0.01263271489013107,0.024206253683672685,0.003125159736924843,0.012733501839854,0.033157079467180495,0.009205057488372859,0.021741561785312058,0.012556674178419769,0.010128275732569136,0.06142764099724474,0.0030783529518316755,0.012567716175517774,0.001607676135087388,0.00375874463449577,0.0023218369792274984,0.04766602824907551,0.04055503108620684,0.020952864040118868,0.01924184784810734,0.031046294989103274,0.07958226445411754,0.04190043548673117,0.003147776656739154,0.004431668091385177,0.00437323213924401,0.008578952767280157,0.007369727308535801
452700,0.03992271946327719,0.0002666832429412125,0.009869386564020033,0.022310592074219926,0.00019361440745768732,0.011466228732722072,0.02868004507878652,0.008367518148290287,0.020086941528631996,0.012111266117855735,0.005402913454084057,0.06227042550702322,0.00833962505258512,0.017278002433648965,0.0018403940856401846,0.003841375855166973,0.001918750983598727,0.04043329567404186,0.038663608839762276,0.015045348981423956,0.019733224339482547,0.02979950512651186,0.08435410706169222,0.036459689553808516,0.0028686002655007314,0.0035486393488923795,0.004132617055475407,0.007998194852319784,0.006595243550833629
453000,0.03329581483315991,2.0831604828686068e-05,0.008726484119364386,0.021013792188533387,0.000932050848454935,0.011893737621633704,0.02831073469693024,0.008607329242970252,0.02051517432934702,0.011467385099251715,0.01775601621348244,0.05823861153048426,0.004569095127095579,0.010159703496626094,0.001299467532618337,0.003288447968365915,0.002289892821607964,0.04180587619747911,0.04479069465725871,0.023677815068040786,0.02032037269923137,0.030338909657380952,0.0757650850410414,0.04392274083350145,0.0028495650528981287,0.003997657182331693,0.003916039553438111,0.007814338393707487,0.0070346750795948765
453300,0.05235323583465856,0.0003922785377667992,0.006653636860825429,0.019983561374402825,0.0049337123026163,0.010749881167484432,0.02439025703204578,0.008044603056475808,0.019788859603615094,0.01258184802181006,0.005703101600367688,0.06774938371503225,0.014857057777369675,0.020611023333948708,0.0020773473345414573,0.0041395887833033385,0.001723616056764854,0.035134009937678456,0.041298361694096286,0.012541039083863836,0.023173284676623496,0.03086858913431456,0.09473693584919118,0.03580945233868249,0.002726028511013112,0.0028744158360254346,0.004073867042663437,0.007786718629411382,0.0062883204559156525
453600,0.061095679571188555,0.0005568009478338354,0.004019567573379845,0.020703853778108794,0.006710361850210234,0.008849169173203109,0.018406128325082705,0.007605298409721684,0.018616656682375776,0.012422838318776996,0.0047812490462249,0.06897360051124224,0.020043852714508148,0.02779375923816474,0.0023475839636546425,0.0042772418339183105,0.001402830834720703,0.02863074166338464,0.03995902166110454,0.009064857750743727,0.024812006474341786,0.029328595524560797,0.1050367025153136,0.030472894960745123,0.0025519018287738504,0.0019205515894284986,0.003938750085552556,0.007792050933673522,0.005757595435554208
453900,0.04575809480748205,0.0002329703331156452,0.007869464369690604,0.01973849215863055,0.0033493706644378562,0.010726007855900832,0.02485388508447528,0.008026108089246975,0.019288121155774718,0.012140248669538778,0.010875115680427427,0.06344559466521815,0.011597999918301127,0.01567175470311355,0.001736342124857515,0.0038038630053520706,0.0019003617529449457,0.037343798905531855,0.041927021870037606,0.01651638391833643,0.022393810541430526,0.03070281082600701,0.08476934643839229,0.037988414506770596,0.002649976270326704,0.0029580846240833125,0.003836043092597663,0.007598171525458497,0.00641391297696714
454200,0.04978539303291285,0.000130270407034061,0.014596510930154238,0.035926393403059365,0.005187010620396393,0.017258497648050763,0.04278243566221818,0.01315891647223566,0.03130511946935144,0.017774229535170605,0.02007184803327533,0.0885730675419012,0.006648193273377956,0.021133260582089974,0.002304226282795696,0.005294746975870623,0.0033092862824304348,0.06378339013090795,0.0614909314353298,0.032291989752287975,0.02887591560583047,0.043436473892278116,0.12252547879354836,0.060192054778141824,0.004476259104166047,0.006103851919945669,0.006229824712633558,0.012377804907245604,0.010492269601598991
454500,0.0582674055293424,0.00039240133347107076,0.0034764064000185613,0.02192774777389417,0.005305222770417117,0.010544813922457763,0.021840871768404213,0.008157831371867985,0.02005253583773481,0.012152741227595243,0.009694529006885944,0.06870994254324359,0.017858952599993927,0.025113639221245876,0.0021056867765594234,0.003988190199507358,0.0016941295769044018,0.031248236630929682,0.04652532488898942,0.013653260711286919,0.024424742555041234,0.031739896647771104,0.10242646490016938,0.03578904819255513,0.0027150243559148635,0.0025294542941551867,0.004074987118322326,0.007997322909560012,0.006368324411766935
454800,0.03955205146084495,2.7404248370999085e-05,0.014411148475566904,0.028326342974622776,0.002153057618258458,0.01601681041805847,0.04042708088432789,0.011550035154762384,0.027315647164407153,0.015470282754201037,0.018023254865681793,0.0764363518174136,0.0036679137365283054,0.013574012913828426,0.0018325562096919157,0.004515250547157734,0.00301117639838111,0.05874993273089757,0.054622965845950944,0.02919257660770569,0.02561093311232554,0.039311509428543445,0.09825768663647239,0.05619235282773616,0.0038919621667474757,0.0055897685914274575,0.005351840962937615,0.010608037156515593,0.009332164807425158
