time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,Flow_p227,Flow_p235
573900,0.07072660641600237,0.0038583073684961278,0.09513200501704944,0.15479225356899917,0.2586634053632224,0.009671766931532488,0.010904768433974255,0.02705242882042569,0.08753235910771906,0.0385588163398225,0.16429251927438315,3.45115343414448,0.35052795882850063,0.036689060427477216,0.030162719481708677,0.014520497212330952,0.013925096594086028,0.018410857079281584,0.28913345352212616,0.28671277310107257,0.19268617751185957,0.21177818189082842,0.17062812140094508,0.16706011275878296,0.34675822288863856,0.008614904987936711,0.01941510542399527,0.014782317487352259,0.03001748003200788,0.022675682307493616,3.472270149582095,4.673353019214225
574200,0.18742953483001656,0.005520252815792048,0.039524855227540456,0.17585066920634773,0.19607009981128698,0.02172872363266265,0.06416717286854379,0.009175797792160267,0.04025514517051221,0.03603221248626909,0.14148653903224329,1.6428096090057878,0.2830194199610432,0.03181442092535036,0.015622143511961895,0.012858342450257965,0.01368238754211859,0.008818676136243653,0.11865828270506995,0.10600595697493276,0.11066446429322951,0.1730241548864413,0.07073304711138917,0.24929120759382783,0.19807609540634274,0.00237157775814012,0.003151935998992883,0.006135075740587581,0.010138358477718157,0.006859624526775576,1.812692633488989,3.44577846070906
574500,0.06760427999949314,0.003343115232205207,0.06178335488266384,0.12046763068436661,0.19444315220931685,0.004480062812667995,0.0002636324823797054,0.019067305433999593,0.06331193788987122,0.029054497031786752,0.12048723040371101,2.501790269511069,0.26494365322812286,0.021213416034008503,0.023855371641751333,0.011336899787423249,0.010638155001750249,0.01278976210058147,0.1970604627028152,0.2095266618434195,0.1346717882292765,0.15896697402478566,0.12047599877635662,0.1418553589449303,0.2535363171540368,0.00604793225412692,0.013492764954158076,0.010605051329221737,0.020968524683979695,0.01597987910464127,2.4209239790416954,3.356654387505804
574800,0.08668926457074377,0.0029568226311695867,0.05978974161938311,0.14266942396601934,0.19135572789059552,0.002051092622927797,0.016167779014793382,0.0166255503392847,0.05767505311139587,0.031122835197962218,0.14864604202286813,2.209576803356793,0.26438676200254463,0.011543823983117818,0.0005654463762994055,0.010343443761193782,0.011232984287978809,0.013192179206569676,0.18925926089174538,0.1853391186095692,0.15471205122313592,0.16299498075197505,0.10573163319154588,0.15588803088552794,0.2501700483807525,0.005083793629452771,0.011477479849951067,0.009134649233047298,0.017666592681322868,0.01388624054202836,2.0709359587866354,3.2337274809079157
575100,0.028700826150924286,0.0016362651089423252,0.09786193769134144,0.09666804041112442,0.218691269679681,0.028209970567381504,0.057501095744008524,0.030913545796430242,0.09496036351503534,0.028956333089254827,0.1260363651628893,3.5665675319289143,0.2916127802371733,0.0715286857491293,0.04973355473873653,0.011509499581883631,0.010047378874382673,0.01945354118585385,0.31320575253985083,0.3151435784609333,0.19105687991460485,0.17237134267824672,0.17934567248637734,0.07793773155207617,0.3419376949759325,0.010496653785146748,0.025462286829259995,0.016845402979825508,0.03440179217633954,0.02624401219816974,3.458248891166823,4.03766086405467
575400,0.034186648706914013,0.002874923624155201,0.06786017833471192,0.11471313967139452,0.19574684655374597,0.008393163839933493,0.011178879613879644,0.020947866708482366,0.06787369231133766,0.027792398076378788,0.11797741165990772,2.737836308813254,0.2601813707988043,0.035453827477041955,0.030681243334200303,0.010956879749713266,0.010077259334728694,0.01366681673773229,0.21364287085320655,0.22208825537547483,0.1428752846272161,0.1574266730059719,0.12374671181274977,0.11517970659564725,0.2667647224144929,0.006795885865621187,0.016042476440176756,0.01145425233022479,0.02282085584204907,0.01764383451446605,2.617844385225992,3.4363878447312346
575700,0.0625828452138748,0.0014710804103330588,0.10469975236892282,0.08190128970215937,0.22371951159026793,0.0343356194464306,0.07349286295799118,0.034568547517636716,0.10418173613349069,0.027925254799193056,0.1199390189962557,3.9446151692199933,0.29517992494527334,0.08830889878060333,0.06763340459648504,0.01202258548197932,0.009635589183695004,0.020622902329854753,0.33780287550402477,0.33930905707412506,0.19819750837175576,0.17407619680674458,0.1911144507061806,0.06181791359483668,0.3613828489235189,0.011932153074155849,0.029137104930285318,0.018877255546584593,0.03907690075966741,0.02928436018796532,3.8340205502190994,4.234864125508441
576000,0.09140015055564987,0.004782096948808601,0.05611007263588874,0.1398921536299227,0.22646937054444294,0.0007002667941833352,0.009473559864943581,0.019037466910475587,0.06389761953883522,0.030915153203579848,0.11286562550309043,2.796875166264215,0.28995743722639133,0.015490736874745892,0.03883968890424683,0.013574640254056192,0.011700942330115538,0.011417084652727283,0.18099668349820774,0.2152350393326401,0.1131911573635378,0.17635694290974158,0.12448717313796465,0.16404012769431375,0.26085206094253266,0.0058839200961955385,0.012700656464545546,0.010686696107605087,0.020841266889028986,0.015784142379928312,2.6302800470175436,3.6268477547351186
576300,0.1006390020675525,0.003026239617717863,0.058674998714828064,0.1382161391253902,0.17498558778446238,0.004685875960348085,0.021919616896717287,0.01470863291025637,0.052779881881171775,0.031286311186697446,0.14342963148317267,1.9079762952099166,0.25620235411398795,0.0031294493070248564,0.009963628292062765,0.010041310935910985,0.011312913987808315,0.012515435559222965,0.17942725028507311,0.16140915741110007,0.14805792476430923,0.15511738106036432,0.09534087888798837,0.16839783068632386,0.2301584153063061,0.004486709497712127,0.009658923876116887,0.008379954567658388,0.015908027113091805,0.01215603800923759,1.9458518570116794,3.1826536614601
576600,0.008467666948462238,0.0028246499680690818,0.09580567576644228,0.13751567409677534,0.24972786563532168,0.01885092491959739,0.033563638968026055,0.0298547685574988,0.09511986795886429,0.034540330620643545,0.15026574481823474,3.7207875505272945,0.3317958090134212,0.06140152252929454,0.04269255176046727,0.013396762554215513,0.012294951465591453,0.019423709370919084,0.3053663254631189,0.3121943361864865,0.19966507001484501,0.19897641513727393,0.17281542710627207,0.11884802994698163,0.3643941466324563,0.009910278515803839,0.024208509713794513,0.016254695507605277,0.03222800773074397,0.02535913133119294,3.492847885821647,4.4015936105619
576900,0.12083567118322236,0.0037195674588872407,0.06594322716543388,0.1726526866225413,0.21265344333159675,0.007025525959285517,0.029425303692548255,0.01599464416874241,0.05846458084037209,0.03624751057555642,0.1635611734741147,2.2602481954597415,0.2987294021696485,0.0017552010151575814,0.012820828425397224,0.011669023532604683,0.013188998200377,0.013791417867636824,0.19802102923641485,0.18505005308361433,0.1625754678800604,0.18248682351726586,0.10949325908637775,0.18527738804124994,0.26732309083040917,0.004705989337253413,0.010454851091878936,0.008904039253287976,0.01617516187290846,0.013402689682806113,2.1634359689508003,3.6200534036740453
577200,0.02334476322720036,0.0022228644123956087,0.09573114381113612,0.1095355700996592,0.2100336181973006,0.018918181376619714,0.03939808292845015,0.027083912104444607,0.08459424738572352,0.028920435044227588,0.11676759914920609,3.3627671864426887,0.2782404428360863,0.06496976959498113,0.04059905237438244,0.011408759547897773,0.010252027740335734,0.01726197956235609,0.28392988979477707,0.2561230594051622,0.1720622651893038,0.16675367369665395,0.14826438237072637,0.07745653395161156,0.31474040800073055,0.009188831376363282,0.022844587448595632,0.014854988637459599,0.029567185704344467,0.022892141134001065,3.430958280321984,4.131820264021545
577500,0.0985400067605724,0.00289887507150155,0.07748101469600499,0.16394973416711878,0.2075843086927378,0.002503129899238843,0.018142104694035766,0.018600320806363868,0.0653601493129301,0.036832246377670685,0.17745812316533716,2.3742514326666644,0.30152660868672854,0.012569203445245591,0.015896697681704097,0.011091252735319301,0.013117538866985967,0.0161153236008289,0.23227518364393518,0.20206746567858858,0.19102249725257536,0.18366551075087045,0.11926858599400703,0.17492745574868707,0.28631155267152053,0.0057049836476252835,0.013042231890224798,0.01025071075122952,0.01950723232189233,0.015604630656028462,2.3867487450445455,3.8213724326605627
577800,0.0638892282289234,0.0029372556005924366,0.05663087650224696,0.11302598157303834,0.16593530143300228,4.4638049580214556e-05,0.007951011213407355,0.015561211591716528,0.053023527862158915,0.026751607259377863,0.11333922657021134,2.0865861170912616,0.23296613353422657,0.015830826595710334,0.01123346227016242,0.009759598138998626,0.009766052130459002,0.011293047143816182,0.17158769440843002,0.1658269499981131,0.1249322718343322,0.14047168130854004,0.09451232997219705,0.13190417730746162,0.21858055795006948,0.004911528629122586,0.011047821261648494,0.008718879728348838,0.017024213574856617,0.012946665520772171,2.1337168835353677,3.0787090184755908
578100,0.001735330086219733,0.002528785732387462,0.09418363622331327,0.11675984242521764,0.2412790629976982,0.022590546053876892,0.042639997195074386,0.030932013283454296,0.09625429474665026,0.03228883868600718,0.14424071755231438,3.7317671783587194,0.31958369400508246,0.06472648467465802,0.05264868875978834,0.013052572704367549,0.011423040355893477,0.019369557390383818,0.3064394506148176,0.3227191419051252,0.1962617801567248,0.19157679983419484,0.17984620321885814,0.11000110229570481,0.3571570382729661,0.010302073063705564,0.024624341575751885,0.016745826344923387,0.03435988406408086,0.02621356794754348,3.5057591008135844,4.25017115311964
578400,0.0641861290489274,0.0038417317724963596,0.07966610683041608,0.15432948527474366,0.23373546353039387,0.005701323916575518,0.002503923883566017,0.023044246911055666,0.07759362867862762,0.035313489747494486,0.1409909511203935,3.058212329125414,0.3176148186397256,0.03214423884127626,0.02247920736288478,0.013428574116645109,0.012901765382373753,0.015882065379805965,0.24687433610813514,0.23808344487698463,0.16662040980075687,0.19051973365184693,0.1376126371281572,0.15982977228166106,0.31104280124547046,0.007511215330197274,0.017743612779000273,0.013112015486910877,0.024696093529755103,0.019257212262765222,3.009573514821142,4.169974169669068
578700,0.03351402578898188,0.003910340289856151,0.06255977034042814,0.10869106920080185,0.20173780581675516,0.009741608296600646,0.01530000432957479,0.02134039644963792,0.06925601000922654,0.02662868427115228,0.08408829049891864,2.8775882314523393,0.2617173679339615,0.036322800074678696,0.04948700472061063,0.012552464525647622,0.01001961263583695,0.011998092270935956,0.20037875072991795,0.21335568025406815,0.10967169107762942,0.15508943128533303,0.12253115752574217,0.12411973262363318,0.25677305436146014,0.0071694844025245175,0.016667392267613934,0.012378262845317067,0.0238661102584814,0.01767237207781136,2.842128670299663,3.545072470396247
579000,0.25723923909661295,0.00562287335724676,0.040662031425597434,0.21264571686626965,0.21655701754848877,0.029840659111471268,0.09016001647567151,0.008585392242750345,0.04218755290345655,0.0445610528678273,0.20987958193761358,1.472351615282495,0.33493520973507884,0.053733392805014546,0.045225301125448425,0.013527000544108603,0.016529792524124787,0.011529642039945998,0.13389589919245992,0.13562238066518972,0.163005798164491,0.20501749936581604,0.08232003789212428,0.3178511145440268,0.23167923584507832,0.0016963690525315656,0.0005074201619521546,0.005450887594591336,0.009176476175532855,0.006507795897348956,1.5269147467850355,3.674525789172075
579300,0.1429972410230036,0.0039734436951945895,0.04731516751805742,0.15673732981141342,0.16593981975179872,0.016372621085473327,0.049109135379197255,0.009401870990899397,0.03968608282210795,0.032699767571919836,0.13839411923346745,1.4603493848376274,0.2504812747250469,0.018502522469930227,0.026244676249113752,0.010350103535884614,0.012111524557973041,0.009858760861874316,0.13512034298506848,0.09975430140526953,0.12490377665428554,0.15197836731698544,0.06471122410356855,0.20265264732415744,0.19310402444116903,0.0026324159366879485,0.00489158331345152,0.005977325912340348,0.009822357264475556,0.007373148096512239,1.6685091214648482,3.1502835355392356
579600,0.07272127974001563,0.0030508738295864646,0.07813009636880963,0.1538330060368054,0.20756801361496002,0.0008513498245577011,0.007848868962533118,0.01952371742227399,0.06688525259916389,0.03429958302163527,0.1527184843823406,2.54499751227484,0.29007684917111476,0.022243631538529485,0.0014275774677727782,0.011333267749492393,0.012329694898014054,0.015331255785220321,0.23100812099598755,0.19776476176506463,0.17267062494103413,0.1766899994467508,0.11842414463422557,0.15342760959422463,0.2816462614021944,0.00620550462088687,0.014615078344817789,0.010939647865114921,0.020694743154436424,0.01629330547425667,2.6000837958487195,3.851377897278488
579900,0.06090375120641767,0.0034638632342307574,0.10766278513567329,0.11419557460479268,0.2838409962026205,0.03437984205344691,0.07365941399939402,0.037191836841032,0.11305785738463925,0.030773761474286232,0.09960232814846393,4.763015767314755,0.34346948788095233,0.09675160576573916,0.09768937921536036,0.015695221686186756,0.011216544395836081,0.019777461027196352,0.3419782670043219,0.37342597667043975,0.17100985723460838,0.20409378824805202,0.20857317574281353,0.06422580242287523,0.402289395278423,0.012708314103683449,0.031601335490499594,0.020296744961505908,0.0406052530454275,0.03164037451642088,4.441111352787739,4.84365540278749
580200,0.015897014506911944,0.003430221734447514,0.08613068372928012,0.11314414191652844,0.24949999094766895,0.024286346613678234,0.04915669523126098,0.029365321510532283,0.09029014718166195,0.027733575814401945,0.09180084562229496,3.8521635632830424,0.2995523778804099,0.06726186205582962,0.07431962908227518,0.01363600715815494,0.010208741507540253,0.01584950862836365,0.2723313671005769,0.30917273136772394,0.13745443593168005,0.17953194622849367,0.1752170289207342,0.07545414847380982,0.33339513018474776,0.009781704109748546,0.023839397876720625,0.015885566485913216,0.031774623498051824,0.02501676832700639,3.548093424629689,4.035882585723506
580500,0.044544862932944795,0.002327028991004454,0.08301980029514056,0.1265604265773348,0.1987332451445667,0.008656952739833912,0.01034933940788818,0.023279106431751018,0.07632943491378796,0.0330495473329151,0.1561314020237532,2.740588599555174,0.2883548394350228,0.03584872787741489,0.011074130671246962,0.011101511658466734,0.011653220614952886,0.017268914657130097,0.2595071775347222,0.23295713208521107,0.19247951954917397,0.17330920057570154,0.13388376152640546,0.14576267296822465,0.2970628573767655,0.007680894684121142,0.0178762627897342,0.013037578303816133,0.02612896970359202,0.019380535056875203,2.841761181379105,3.9194890837405616
580800,0.032276568103029035,0.004318498679360516,0.06616500152865257,0.11356995188585017,0.21904481625203687,0.011572838462541313,0.0198335909919507,0.02236262881508111,0.07158606640117426,0.02684665935399977,0.0757723201488858,3.1194900002079216,0.2723435986729186,0.03920408346858295,0.05893472370460273,0.013351497182924277,0.01021142802918007,0.01183902474108578,0.20607514109492087,0.22836718465731565,0.09989667903774802,0.16199117229298565,0.13439901735092974,0.11473740375759434,0.2671671868288854,0.0074144538621894185,0.017253766247463886,0.012751704698878541,0.024645746535583157,0.01864699627266475,3.045362414002209,3.703324729907885
581100,0.1048515812243167,0.0037635196239023117,0.06717811305438204,0.1545186345286922,0.216580813897977,0.0021825508940906957,0.017634803040280644,0.018831056133933544,0.0649985546906322,0.035094791151855986,0.1571554124754897,2.545411609746992,0.3009804420088571,0.010689547685046819,0.005978802162154295,0.012332846334409453,0.01278642579789846,0.014337726786010307,0.21046322314592913,0.20598479346289622,0.16287565410525673,0.18368618661300218,0.1228492689625611,0.18139350527422238,0.2752889277324897,0.005777013578324386,0.012572009024566455,0.010554043809840152,0.0204328184930489,0.015604153560794032,2.496553150525422,3.789978814086192
581400,0.26988002093100505,0.005498051674059923,0.0298499248977393,0.21140526404249727,0.19381616093355802,0.03495862571475783,0.10136497242002207,0.004543764127554084,0.030323549470999467,0.042314531827067015,0.20094266778346537,0.9883773767354711,0.3042710021841515,0.0658580531961448,0.05846096446968829,0.012269534630114265,0.01576839308322775,0.009436744668889219,0.09808712016851473,0.08441165958281971,0.14473153412964734,0.1883623699233965,0.058311003129070116,0.318944718930382,0.19096913843949892,0.00034569918761206964,0.0028101329953500453,0.0034583377682722016,0.004768019119531175,0.0029001615908725853,1.0991206548412957,3.262638466555778
581700,0.08796377940146272,0.0027051491053597942,0.07488504679585617,0.15155871873535887,0.1902143016010669,0.002346311710496707,0.015919009401756057,0.017475867865883288,0.06134004323511988,0.034447635622413486,0.16212644284605204,2.1943931385502324,0.2789960894121748,0.01290810250866059,0.01605062392752643,0.010393737853526375,0.01227264683149798,0.015155564648836162,0.2208075525272477,0.17717695151615942,0.17855000664602017,0.16981353399516053,0.10805093252584186,0.16508201805081058,0.2637870602613077,0.005479761165446462,0.01253059939711676,0.009886672807859043,0.018712007838836087,0.014484015459316879,2.3395251289046555,3.6858610444883593
582000,0.15858737438527015,0.0037742035442107635,0.05051965765483146,0.17730979109162348,0.1892672277881715,0.018293795246407285,0.05625062494938504,0.01042760143942445,0.042650741399469894,0.03575861661197166,0.1767856624191353,1.636109867361757,0.27487212521203475,0.020517306487562337,0.03272524760407691,0.010435092645103339,0.013046851348917698,0.011495142044438467,0.14904121783263946,0.13143091416777963,0.15428570596677815,0.17198700204415474,0.07854926072816681,0.20992613698812335,0.2228722835186403,0.002591338319710701,0.004736387643681894,0.005739336390973904,0.010302958521414496,0.008521288468919863,1.598171114935152,3.2233967725290085
582300,0.22508009206148216,0.006390171266502875,0.05945101753632542,0.22208951815126454,0.27195639206095024,0.018890056963876134,0.06520755593255956,0.017168790879253493,0.06748372334136121,0.04844314668210359,0.20994422575900273,2.6057538309686556,0.39619540646730655,0.026238176348513775,0.01100326768461457,0.016915986737551236,0.018040975844002105,0.014990772837663258,0.20053745976083093,0.21724400893945983,0.18335804147474732,0.23952790699824789,0.1276754166347942,0.31436900396882805,0.31044569649240117,0.004794356420831036,0.008443819422993215,0.01033343645082141,0.01854705164343784,0.013810931360154655,2.5264342798757924,4.579105854703096
582600,0.0842724656840943,0.004718565940471819,0.07348737366967129,0.14470601638805647,0.23829881326162905,0.0038840976312073394,0.002117394445917853,0.022660389231610623,0.07576482538038931,0.03514476108891529,0.13028598238750533,3.102708224638853,0.32342493147982765,0.02487507067764483,0.03735122330102314,0.014622285020642778,0.013077634484382372,0.014425545962751585,0.22912997011885494,0.24567195932778674,0.14579798250317566,0.1926955142423381,0.14098887641826252,0.17791350613515533,0.29972142950152403,0.007236375963351804,0.015984574761034764,0.012854188791749266,0.02516027428784895,0.018830835701209026,3.0928702859544117,4.219944082300612
582900,0.05030766447853097,0.0018014335416509653,0.06692551263495261,0.12313893814356902,0.16127023195914347,0.0017242454525430162,0.0037446354324544018,0.01616628418202737,0.05466418991125721,0.027634668239088,0.13571578525884576,1.9893204379309637,0.22830677739251826,0.02065558421212188,0.00957543000100003,0.008247761546591903,0.009731966489916033,0.01341476052895274,0.19811893010176362,0.15745890879367153,0.1561707155529959,0.1407848180977922,0.09610906755249005,0.11577024353667298,0.23052260098461375,0.005162008577556776,0.012363525719450763,0.008927303502957784,0.017159617381842907,0.013527716735396211,2.028596890399293,3.0457411915773625
583200,0.13098518575427676,0.003958633800905886,0.06189802624420793,0.1650957962431292,0.22562823803092869,0.0045786372475049575,0.026600892569959456,0.01876210958467084,0.06619110495324776,0.037484335057818896,0.1779050843709058,2.502383611404607,0.31913933547978246,0.0025647077891832737,0.0017042084044689432,0.012826445746412674,0.013631517726324205,0.014882191667950906,0.207768915203836,0.22451367081145435,0.17588350570334654,0.19467182949779982,0.12701373330103394,0.21102384107913963,0.28646231104448105,0.005605405859832047,0.011686308977296278,0.010440085175929426,0.020404786986354395,0.015588971963943266,2.319623883927347,3.7469080758763087
583500,0.0021296214978008265,0.003358777988076156,0.10318418646001248,0.1357833312922807,0.24662869969770185,0.018146547795169,0.03602846514760216,0.029429660800225577,0.09351619607618744,0.03405371698964643,0.12358929475416147,3.7438589575870367,0.3248999782160027,0.06417150082821621,0.046314398600003415,0.014010968035208293,0.012317193068376753,0.018434733035014972,0.30630170975101834,0.27755580730128315,0.17859486204634578,0.19380849312059212,0.16344981208793286,0.11237193720317151,0.3492052132172816,0.00998956712146537,0.02447159424831824,0.0165565433648851,0.03224788183768368,0.0246611719278107,3.870514695136173,4.756414581500691
583800,0.06439675679349932,0.0033038033130452504,0.08117286137228064,0.14623499063040413,0.2271315100060889,0.0067338834157126826,0.004155940931113378,0.023755942704120514,0.07890340425036868,0.03546951939168963,0.15688902679011107,2.9874416190289494,0.3158627743129543,0.03216810274662407,0.01902873223283308,0.012816424982908359,0.01276223169108448,0.01692613700224399,0.2563424048441334,0.25070035586055894,0.18443304462250865,0.19037966473243273,0.14217828993132997,0.1639151474727356,0.31437181400845304,0.007691722094932629,0.017759598157745415,0.013271131609677411,0.026154744841768718,0.01984181913658034,2.9561178696770094,4.120535253013023
584100,0.002236295282685319,0.004499055774552119,0.10767950979772678,0.1498972866356283,0.3161740585529387,0.02637261429646287,0.05041156778698763,0.03699509112785648,0.11510375424361285,0.038054197529547196,0.13990731501238685,4.804319740275734,0.3943442285783121,0.07788540832554958,0.0863582713691784,0.01771510995725123,0.013940421328733521,0.020885613931866942,0.3467128138536495,0.38917097880681695,0.1935315801335591,0.2367990682122496,0.21806441214454253,0.13035714580774993,0.42690875387303606,0.01228305693068421,0.029372493229310237,0.02018070601223343,0.040710373068428396,0.031278528721649934,4.480511036042886,5.282973575523498
584400,0.23711656446209162,0.005585555282131338,0.05385108352824375,0.21870120003208626,0.2266364202513671,0.027929745035855547,0.0833025137618435,0.010184182370949202,0.046477312795481396,0.045490535046575076,0.20767913025305518,1.7216528876623052,0.3436308614747574,0.04348014620673979,0.043721480107848265,0.013820940519273961,0.016835732578499574,0.01251039362485784,0.15803230921502376,0.14021650408957242,0.16962253721882803,0.21078004934868488,0.08767901986707471,0.29963036176975777,0.24909315754870676,0.0022783122860161598,0.0024940696643298566,0.0061993257516661515,0.01053720821354176,0.007933715617930659,1.8861445174296532,4.036578606289801
584700,0.08393782993852028,0.0032962482045988395,0.0809773885335403,0.14969812794804227,0.21234811517290808,0.0029116591566378247,0.004349735515781106,0.021024236419158626,0.07163625708184895,0.03589672701446034,0.1543660347780218,2.6394978676399212,0.3056650253720079,0.02072551294593694,0.0022765762505727594,0.012208957671063558,0.012918078984398562,0.016150453356750916,0.24484332984678048,0.21266587941230597,0.1774267863481782,0.1829187718717975,0.13116033516620007,0.17122820683444218,0.290183824326256,0.006766411355044966,0.015311012986416017,0.012070581012785908,0.023022753390236517,0.01742243673636068,2.763345476818589,4.0459772720845155
585000,0.1657459732955715,0.004984905150763552,0.07827088157755213,0.21749466435459652,0.26643811457652333,0.012763562332359868,0.04702790585763239,0.020070141778795403,0.07420491761162396,0.04719896462344764,0.22017332847170934,2.813744608924381,0.3847932462268915,0.0021833145116971764,0.015361520147962437,0.015286990243829734,0.01720463128916805,0.017508827789896486,0.24320421789018098,0.2304871230648331,0.2148434109354369,0.23553784166752934,0.13056241369284294,0.2636364068271959,0.3369768373465405,0.005914615138905788,0.012614595419400132,0.011346030740625679,0.021180324381560922,0.016566530031184357,2.7534951588514884,4.684119738185834
585300,0.08542412470686855,0.0033176234058558407,0.0650135284668707,0.13375489624794312,0.1919125883857049,3.722964066810164e-05,0.010631312228667866,0.018099682109209425,0.06200827942628706,0.03192057647525104,0.1384497356761898,2.3403577825080717,0.27320619390717127,0.014069794908969868,0.007036337639966916,0.011316177122708382,0.011598287100746063,0.013598341043113749,0.2025941667790363,0.18665821960730256,0.15187602291953795,0.1649728189085522,0.11212692823020376,0.16623320031437316,0.2522491213672282,0.005759539294871274,0.012635178988603002,0.010428557074412481,0.020189967102474782,0.01486358189441006,2.421990431657032,3.574951029965549
585600,0.08431925032755316,0.003600376020600038,0.09073534227252367,0.16426737505522482,0.2524599067660418,0.006490066472963463,0.001005634864412741,0.026573992690373416,0.0885590469681432,0.04088803404275865,0.1883516334571098,3.294241673796087,0.35915096361682686,0.03179149123183578,0.015817131967018838,0.014304176906478006,0.014638810080008113,0.01950773728616184,0.29026866818524155,0.28097895813449725,0.21710854334155272,0.21622067679520285,0.16205554482440476,0.19506524543781012,0.3533099217902915,0.00854999109316168,0.01940548398751929,0.014865701062305448,0.029425337820846664,0.022163578025548247,3.255683791665025,4.632148444838979
585900,0.014260625780160296,0.002503536490102931,0.09308605584260476,0.13328121316202868,0.23143939438670458,0.015559748242949922,0.02706802166706268,0.027452680306573995,0.08739670442668057,0.033240305623131405,0.1510981229326589,3.375557475763152,0.3103766057284858,0.05435164402338444,0.031548554675090656,0.012241929574514643,0.011765486060056674,0.01850956591017905,0.2893589333195905,0.2811544109372335,0.1953091255808701,0.18786338153517335,0.15848705294685317,0.11633861339281992,0.33868806173970256,0.009050975746426104,0.021945953640745586,0.014860746324181662,0.02984396942129308,0.023263984234127122,3.2486535986556473,4.174894582812863
586200,0.0764738671791676,0.002943260069443454,0.06250595468578979,0.1252838849123492,0.19075316508212836,0.0034101438170139886,0.003420651439689948,0.01859909042754282,0.06249934392662482,0.03012408091437635,0.1358693582618713,2.3720695505894795,0.26581194454129076,0.017258254913166127,0.01208267632386395,0.010745203759732647,0.010873096888921907,0.013595158008968156,0.20171978409504732,0.20701973411097185,0.14991760910133678,0.16051623621325461,0.12004390728100844,0.14931903496081844,0.25408551461033113,0.005852222273581731,0.012947424732189461,0.010352413765076562,0.020450045282842666,0.015529761069664971,2.2992146167588636,3.3327549987406666
586500,0.09377387700025253,0.0034503150009541628,0.0800695771898674,0.16081100949742932,0.23211445611429582,0.0021176230089565706,0.008184431817241489,0.0219889026109783,0.07432424457973497,0.037467184533937825,0.1733526152693159,2.811800010141603,0.32408328463024816,0.020170326000375383,0.006445282910384265,0.01272504106358241,0.01346689529681555,0.016753253446296412,0.24832890695302723,0.24552826096324765,0.18898109844484168,0.19700145251701429,0.14118671078549028,0.17925427485113232,0.31168643141579366,0.0068170386368393565,0.015257056256736234,0.011997487213868396,0.023829073332436224,0.01846536993144099,2.7274962978215624,4.056392311416474
586800,0.12191865541678482,0.003620864569057858,0.07286028114501164,0.1839214807489853,0.22504337704886979,0.007017446062988597,0.029928862201977324,0.01734728526447782,0.06276482102613556,0.03854147129596441,0.18124501091807588,2.4102119391647925,0.31562385974436324,0.004433729845253254,0.016815498040529064,0.011971201066181436,0.013919361763150562,0.01524157785728164,0.21749150781873539,0.19846693238871893,0.18233454494957613,0.19427177743774138,0.11709538690600851,0.19039864939546192,0.2883064708723353,0.005100286791858366,0.01151228177224084,0.009494129326959921,0.01751572327388118,0.014580520347124093,2.3108298821077993,3.861123376181118
587100,0.023843604090103554,0.0027818557042138536,0.1234961220409545,0.14457759850182583,0.28357009335553585,0.027143976460067165,0.054808361872389355,0.036528602850530945,0.11364011187569645,0.03821732867863403,0.16204382286530716,4.460901126237225,0.3728948053891301,0.08434110683876384,0.05549532696406345,0.015027697435264997,0.013484455475378354,0.023226376029704454,0.37723997361447914,0.3622405856114028,0.23227454841201478,0.22365479052630377,0.20699316296961,0.10518698745192978,0.42484164139693803,0.012273411719547767,0.030231650787541753,0.019785553141723256,0.039851703647883596,0.031033405540703995,4.363184927428229,5.257234505918199
587400,0.03230115096635444,0.0033767963229536235,0.0821867071501714,0.13983275709816922,0.22833050074312666,0.011043537494501265,0.016946059519057144,0.02451508468887198,0.07997412929346837,0.032338715161145615,0.1263313005863651,3.181353753532534,0.30071432460827907,0.043830805253229244,0.03187345879131698,0.012847157439814794,0.011768964735566101,0.015965338908081605,0.25476039883778867,0.23985564579449203,0.1613874666876498,0.18116313440454235,0.14139738219037667,0.12937521694554022,0.30967489480085675,0.00816832943601753,0.019746796512734477,0.013895448707771152,0.02647218752706948,0.0205106564037294,3.1159423974900893,4.065887954661645
587700,0.139138598595423,0.004089259853131466,0.0559013623215634,0.16283278610267615,0.19827720264770932,0.011036341653223758,0.03913174513790807,0.014579743789845168,0.05466695781592534,0.03600081015271428,0.16204970940866303,2.024454707620638,0.2909392707993135,0.007752308424556986,0.011898660638642866,0.01196496557049187,0.01321077009362881,0.012731485686444444,0.17619733923886116,0.1611268988090515,0.15541066920133062,0.1771813114580283,0.09584679297723397,0.216621481092524,0.24392197940041171,0.00433508345414424,0.008669919012739058,0.008640781461281222,0.016047137663996125,0.011741841242681517,2.102384084154674,3.5948730568266294
